Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Mauritania,MRT,0.05425859,0.068976391,0.094662387,0.122697411,0.16400938,0.177569918,0.190257035,0.219214728,0.249691999,0.378495138,0.342539055,0.37235801,0.379372831,0.379895617,0.388461679,0.382666983,0.400632232,0.407044511,0.410318887,0.415546802,0.424882085,0.549746727,0.565409858,0.508874905,0.375545459,0.208335677,1.782422456,1.707223589,1.466498018,1.335928276,1.341287011,1.397141285,1.36733138,1.401996811,1.302298856,1.272271277,1.236760186,0.445274667,0.466989856,0.452348942,0.47179296,0.504152542,0.503862071,0.544262388,0.543927982,0.534240864,0.607234103,0.606482839
Mauritius,MUS,0.274719254,0.361281407,0.29076422,0.41829988,0.404197875,0.357726874,0.636179758,0.79915803,0.704146504,0.603767554,0.471903782,0.809100093,0.784435637,0.789328205,0.661868834,0.683638255,0.696483055,0.673537261,0.69376359,0.611166667,0.554282181,0.507067551,0.597240899,0.621320042,0.69658563,0.780151852,0.901872652,0.8208855,1.003344407,1.381911171,1.421894183,1.575762997,1.617341034,1.459753641,1.630203206,1.720327056,1.740436164,1.892875948,2.099855607,2.332671651,2.472414348,2.463461291,2.572994518,2.589584283,2.743053908,3.015100208,3.083950133,3.11613989
Mexico,MEX,1.64563537,1.557591594,1.570164046,1.704630764,1.675934771,1.750611065,1.894002117,1.920341136,2.030708079,2.199280852,2.364044866,2.404801849,2.541635552,2.650062304,2.730981713,2.971442646,3.026323989,3.401225723,3.586970429,3.90328213,4.04630823,4.249788414,3.841811277,3.908838656,3.897434247,3.900671922,3.988524509,3.913966893,4.01031826,3.86214037,3.917268556,3.914725592,3.831700617,3.996239486,3.740848525,3.780990237,3.788667647,3.836701862,3.865597594,3.831766434,3.884402982,3.807516091,3.869665773,3.857435853,4.063208091,4.095631467,4.118816375,4.301236655
"Micronesia, Fed. Sts.",FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512929306,0.513571048,0.512675925,0.51059149,0.507777521,0.504975855,0.502700628,0.501006476,0.566244595,0.564833691
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.654239148,4.218287179,3.272901733,3.045274155,3.141359221,1.93988559,1.716661132,1.234734641,0.965215294,1.022913924,1.100183298,1.18752991,1.26373402,1.361668199,1.392951092,1.310190601,1.337336388
Monaco,MCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,1.4163741,1.9473359,1.534505031,1.900651234,1.765218442,1.711073194,1.830979674,2.052300382,2.156285998,2.22331735,2.300528028,2.414136161,2.485435846,2.602728349,2.742955445,2.889982204,3.176514329,3.598068581,3.818796031,4.063081101,3.825346547,3.796260189,3.830169643,3.440549634,4.68751019,4.882744035,5.191549742,5.53026848,4.918116202,4.580921419,5.482871309,4.919489702,4.100930066,3.478920367,3.436225869,3.458260173,3.287705415,3.256601581,3.1621835,3.112899353,3.238447904,3.370441421,3.232927474,3.40090405,3.45777849,3.654025725,4.023975532,4.084259865
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.282366344,3.941413613,3.129985572,3.100588857
Morocco,MAR,0.316128945,0.250938081,0.314041817,0.3412506,0.319826916,0.398989256,0.384167146,0.388125354,0.390847828,0.476398784,0.522281992,0.499960806,0.584512752,0.659223058,0.64206953,0.651414638,0.699546744,0.702855508,0.83671228,0.814850574,0.789324125,0.826776557,0.839796091,0.81915497,0.801470293,0.827455767,0.862259144,0.888758382,0.942747778,0.950003642,0.989618254,1.01400186,1.080810917,1.117508973,1.127936878,1.141690551,1.149914068,1.140865987,1.165548603,1.177536349,1.294751995,1.298778896,1.261695744,1.349305828,1.409007618,1.432899441,1.492403019,1.529484855
Mozambique,MOZ,0.337531107,0.249691296,0.204440145,0.258117611,0.236710775,0.245676411,0.211804529,0.307368714,0.350625374,0.315753352,0.374076632,0.333956426,0.35257432,0.304227385,0.27173787,0.234631463,0.241963457,0.249342803,0.22323919,0.264182186,0.200125739,0.199606071,0.152121818,0.116406004,0.086072247,0.073425431,0.073530956,0.075890487,0.077845733,0.073897201,0.074041159,0.069917539,0.072576759,0.069487801,0.069733853,0.063451824,0.066762145,0.065514245,0.066988528,0.074143262,0.084556098,0.082698399,0.097248625,0.094906686,0.087746647,0.093005705,0.118022811,0.103608443
Myanmar,MMR,0.121108169,0.13181451,0.118035558,0.125317307,0.116940698,0.117751559,0.148351006,0.117382601,0.125874508,0.17645352,0.190411291,0.178305282,0.145973535,0.16206132,0.155324653,0.162163749,0.167555187,0.163449749,0.158387784,0.168148049,0.168232821,0.163824175,0.165807865,0.185200032,0.185746737,0.184694133,0.133018386,0.108252604,0.115430741,0.108884815,0.104887396,0.120917758,0.130357288,0.150288842,0.165189593,0.169810067,0.172978916,0.183798333,0.198444797,0.197715095,0.162136699,0.179212232,0.209651757,0.248975782,0.313967124,0.279557414,0.278097757,0.270386092
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005183662,0.010010913,0.009697697,0.011767877,0.018290816,1.054787229,1.121027646,1.086365328,1.106663286,0.956849523,0.930367505,1.07752741,1.122356857,1.175869449,1.222130542,1.278191169,1.346575395,1.385963027,1.803151396
Nepal,NPL,0.008134356,0.008711889,0.009617679,0.014324257,0.016781334,0.017447605,0.019056226,0.022188565,0.034292536,0.019076728,0.016244341,0.021463358,0.033039797,0.032560515,0.02632395,0.020624381,0.024068981,0.022996976,0.034938236,0.036072059,0.029516036,0.028128061,0.030648011,0.04256817,0.040056375,0.040600163,0.049150762,0.054652307,0.049026731,0.03324715,0.049132947,0.066413904,0.071389493,0.080602398,0.094243902,0.112306905,0.122654636,0.096819331,0.135134343,0.132549741,0.138282168,0.106010964,0.11291264,0.103622949,0.118550712,0.119494468,0.120579775,0.122548975
Netherlands,NLD,6.520357665,7.060853797,7.623924888,7.987673248,8.174053896,8.321531816,8.476054637,8.920252219,9.00064816,10.88580887,10.67681011,11.83880977,12.32545243,11.84534918,11.19687488,12.31905294,11.85592809,12.23297754,13.37862422,12.54494544,11.57815117,9.384833319,9.623180022,10.05639192,10.20925607,9.956978312,10.40360157,9.953506258,10.98402906,10.9773251,11.46031944,11.07163969,11.25878605,11.22972471,11.40496097,11.99941818,11.42031491,11.1642754,10.31030728,10.38355028,10.4245292,10.67338075,10.7881245,10.86511578,10.55327096,10.20678668,10.52978153,10.56512793
New Caledonia,NCL,10.73623209,6.607052602,7.059635013,12.23965287,13.39252174,16.01513738,15.19224586,18.37453086,15.00842643,22.17176852,21.30287827,14.312436,20.91130861,21.57660821,19.02428571,17.55382774,15.46877393,11.02656277,11.61706762,14.00127273,9.676805556,8.755121107,7.944325997,8.010058692,9.515026144,9.119876623,9.31072848,9.68927431,10.31762485,9.669529762,10.39395471,10.02218714,9.747936113,9.211056539,8.968,8.953436548,9.056476329,8.8008,9.727766784,10.78276509,9.752839079,10.96010655,12.18353379,11.09338109,11.95252418,11.65645247,11.7694967,12.91043712
New Zealand,NZL,4.863166095,4.516526591,4.830336124,5.069180011,5.212262974,5.237592586,5.007613524,4.907836687,5.147130698,5.050328032,5.278783386,5.577719274,6.149435045,6.203229487,5.923148779,6.18102588,6.503806807,5.74628252,5.313552589,5.556631758,5.31467983,5.77452869,5.611737568,5.979286046,6.587296665,7.007999261,7.345422978,7.75750198,7.717016549,7.214402367,6.998051558,7.410419628,7.141626729,7.303610497,7.324217074,7.95892283,8.214941158,7.87900367,8.22878204,8.476200586,8.813840742,8.519958972,8.37167213,8.206902997,8.072207842,8.018221574,7.789653998,7.752506501
Nicaragua,NIC,0.306794805,0.350146995,0.434224115,0.474614276,0.378815332,0.452171875,0.494029033,0.545955335,0.55329862,0.585641075,0.609565876,0.630062549,0.696194209,0.71987315,0.69033096,0.772717978,0.955905379,0.860593291,0.54354446,0.625457176,0.642274645,0.617447798,0.569008455,0.513128476,0.538642242,0.551834005,0.64934176,0.586637592,0.384945411,0.641600884,0.490187657,0.575929107,0.519815213,0.563494394,0.612084002,0.618247329,0.649827071,0.696537135,0.726097907,0.722746144,0.74499008,0.730628669,0.778018751,0.772286545,0.732813749,0.771644883,0.810692038,0.76846204
Niger,NER,0.016445888,0.01916634,0.024809009,0.026086747,0.024345183,0.034969626,0.033021079,0.0391688,0.04492656,0.049475218,0.051280816,0.054524238,0.069045825,0.058840782,0.065802322,0.063879477,0.068145399,0.075428469,0.08419212,0.097436395,0.11356459,0.12049816,0.151126403,0.151495962,0.147908927,0.130104309,0.140394246,0.134946198,0.137838605,0.106880821,0.102211691,0.094548251,0.10259086,0.098374921,0.100278856,0.106923216,0.102897281,0.105483097,0.10046843,0.07285372,0.067125929,0.06954223,0.072623916,0.070142971,0.063497181,0.060752795,0.062581898,0.058874989
Nigeria,NGA,0.08770254,0.087207749,0.109202757,0.145274278,0.22977974,0.246605875,0.239857919,0.121165142,0.216196781,0.375540121,0.54949996,0.688238264,0.803266296,0.983075072,0.727589887,0.82375253,0.731520465,0.677629412,0.957292222,0.902194935,0.849932837,0.823908882,0.734113765,0.831927555,0.814331503,0.834738968,0.656711886,0.762929323,0.446129489,0.465140966,0.452533869,0.633354891,0.572390171,0.434227709,0.317386475,0.358923362,0.348666332,0.340581784,0.370815561,0.640168714,0.657835862,0.755783745,0.699933606,0.711492338,0.744108895,0.643405418,0.602959037,0.635555086
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,3.698694388,3.868626059,4.086515969,4.382327935,4.407489804,5.2127318,5.10729497,5.539193646,5.775392981,7.227535069,6.968451763,7.482238767,7.706917012,6.948906194,7.402973015,7.25721632,7.717269592,8.022156267,8.175867651,8.575079914,8.106447981,7.984938224,7.288821034,7.994577424,8.399848188,8.073402212,8.391288314,7.946423413,8.821133024,7.386784733,7.514294892,6.923531186,7.262580094,6.744432118,7.570071142,7.572807929,7.74829047,7.806557381,9.193977785,8.641315111,9.103825621,8.247632796,9.337691559,9.291459327,9.163353767,9.495835691,9.539808326,10.48447741
Oman,OMN,,,,0.017905565,0.040708711,0.045294112,0.203715799,0.235238201,0.331638082,0.320742159,2.762125689,2.655889057,2.577808696,2.728097591,8.078711012,8.806113914,8.523634906,7.388093634,6.916953056,5.118677397,4.814584537,4.339415125,5.399172205,5.491084215,5.629529922,5.922606175,5.443143725,5.884423695,5.381656614,5.541561142,5.623742066,5.95528698,6.373097259,6.995901713,7.138434815,6.740683481,6.881078453,7.364888781,9.213763578,9.741792,8.969719692,11.09236632,13.9947632,13.27056774,14.26343172,15.62577631,15.76365568,17.34931131
Pakistan,PAK,0.311374283,0.333876346,0.37437864,0.375300063,0.383855237,0.380619642,0.393485134,0.439360008,0.414832991,0.409513007,0.377783611,0.301652102,0.310393447,0.322298137,0.339056477,0.323338331,0.334537341,0.347107238,0.362964225,0.398395499,0.413065207,0.43376567,0.451838526,0.464313114,0.494142319,0.500989622,0.524787179,0.552665558,0.561183311,0.613042718,0.593570579,0.616810127,0.644535617,0.683519739,0.663417304,0.722420057,0.705453089,0.70868929,0.710628383,0.736560535,0.733832874,0.758500957,0.776382542,0.844473087,0.861266906,0.903051967,0.978331405,0.974531967
Palau,PLW,5.185132815,5.057931034,5.298622483,5.538752006,6.121869783,6.030698949,6.618536233,6.871943602,11.64640494,11.81769881,14.15708648,14.54053826,14.6132005,15.93694137,15.82662866,9.254070335,14.99795501,9.053575837,10.28102581,12.92785111,12.73366712,12.44817242,12.11532847,11.79276045,11.77894583,11.53969389,11.33300555,12.65792199,15.40130064,15.55358208,15.16954302,7.152195797,6.730498623,6.546655558,6.58844326,6.631852605,6.475223485,6.335384948,6.216571307,6.120592531,9.450056695,9.36749604,9.680373642,9.629046104,9.763438159,10.26195592,10.57192564,10.51443544
Panama,PAN,0.9501243,0.996454061,0.961883322,0.980444938,1.171155432,1.232635292,1.226039698,1.417040532,1.399225408,1.459686639,1.677135464,1.756135783,1.978262249,1.796012596,2.121614875,2.038995562,1.905487669,1.526159122,1.674293173,1.768695703,1.556161082,1.458966445,1.538019429,1.32145878,1.221422594,1.243953408,1.447736363,1.197014707,1.044202772,1.297757051,1.375450461,1.59507237,1.606836203,1.823082287,1.29725252,1.786706676,2.13792162,2.09190877,1.955135748,1.958709811,2.326082317,1.900932938,1.968676383,1.821993552,1.862760054,2.071365936,1.985254306,2.02915643
Papua New Guinea,PNG,0.100789636,0.097202873,0.123668774,0.126458909,0.140836995,0.15442461,0.193183956,0.217200077,0.235037637,0.284660767,0.329633253,0.492535772,0.507365302,0.581451752,0.545561193,0.544641104,0.532594374,0.549873607,0.574068743,0.569094892,0.584893977,0.573435645,0.575920111,0.570998747,0.578319137,0.547417196,0.604331178,0.555593854,0.501619579,0.515080861,0.484454552,0.470040503,0.445282647,0.474786763,0.432361661,0.446946336,0.514215937,0.556068362,0.470221503,0.499720943,0.585408472,0.620674826,0.683728101,0.753357817,0.756809725,0.735758656,0.486731328,0.321948193
Paraguay,PRY,0.185531968,0.195289585,0.199060205,0.204212949,0.25275768,0.229669807,0.212406767,0.250368521,0.215138626,0.29985845,0.249332053,0.274354204,0.325584941,0.348695637,0.299679922,0.367586036,0.401905422,0.492189218,0.440192144,0.479786326,0.439458621,0.414830522,0.417418324,0.429757466,0.434273678,0.45960193,0.504946476,0.560490433,0.566876519,0.533132337,0.512869371,0.587241701,0.645214629,0.746655084,0.82663718,0.764776001,0.836558484,0.878811877,0.860414073,0.690366815,0.70059944,0.700489639,0.717150532,0.706552769,0.64973458,0.663387643,0.675956299,0.66097609
Peru,PER,0.846001964,0.948161106,0.945420879,1.100779225,1.043471508,1.123778336,1.125682433,1.162695902,1.193157818,1.348654322,1.372720306,1.303522217,1.378416391,1.449675364,1.450442017,1.442122828,1.45991489,1.36796707,1.321655427,1.395369956,1.360223921,1.303990548,1.100387202,1.087918551,1.002671927,1.097677317,1.266933563,1.207229999,1.02810019,0.976207829,0.922963385,0.904015936,1.025092317,0.992562207,1.002350595,1.004737456,1.11106995,1.108764712,1.152262232,1.171482731,1.035719544,1.022870696,0.980088528,1.170821796,1.357755421,1.268417502,1.544859103,1.424113293
Philippines,PHL,0.328479385,0.376452196,0.403754812,0.435626774,0.459001589,0.513013592,0.562542384,0.665704464,0.664520984,0.699857484,0.756916681,0.705063931,0.817236569,0.769206382,0.797286278,0.837409901,0.855187952,0.847907078,0.833029476,0.786009615,0.723563865,0.707503984,0.699903217,0.603703273,0.554939482,0.552587684,0.588876967,0.679031513,0.675960851,0.722586573,0.725770915,0.778268546,0.775084273,0.831131131,0.911198488,0.926749286,1.068702239,1.021736275,0.964997615,1.023307383,0.977208612,0.943282334,0.926486418,0.941163792,0.947630098,0.776324298,0.886382526,0.922187693
Poland,POL,6.922802563,7.15360516,7.528621321,7.807291587,7.862051172,7.975704744,8.105834014,8.548589914,9.022079801,9.320318329,9.554993854,9.981742698,10.07663176,10.29951122,11.0409312,11.6146269,12.0794436,12.35662883,12.55388634,13.05936746,11.42279709,11.65347614,11.54822291,11.75733071,11.98594819,12.10401817,12.35406034,11.79069191,11.16361398,9.62387337,9.454323179,9.313060297,9.165543576,8.721797971,8.985979453,9.290074738,9.082854649,8.455913527,8.203076512,7.845564323,7.916899977,7.766906378,7.979570114,7.991635584,7.959214048,8.374403713,8.268617224,8.290092376
Portugal,PRT,1.018050319,1.034377865,1.110208624,1.21998414,1.288947997,1.327035861,1.398287231,1.472335783,1.668587261,1.757791405,1.898035761,2.126159183,2.317068608,2.366234787,2.348565289,2.396767891,2.403642892,2.582332226,2.689540345,2.859612922,2.814824387,2.872771677,2.948222536,2.904991901,2.764623794,3.011018333,3.203770856,3.369233134,4.212376912,4.379881116,4.83948389,5.252993068,4.755577184,4.874753913,5.223542567,5.059421581,5.289487391,5.731491941,6.35960198,6.157546141,6.107392122,6.444586886,5.868703175,6.015545274,6.190790132,5.584509819,5.678001496,5.301097971
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,3.1579277,3.41220049,100.1461433,93.53085776,86.11350294,79.27747541,78.20189407,76.70118827,71.81772852,69.82120091,77.42857626,83.4550597,88.52079576,68.90230602,67.28894894,60.32462199,54.94735298,55.37364348,70.6396045,59.11046328,52.33242044,44.96987114,36.76067554,36.4462075,33.70994223,33.64986435,27.3764861,26.99227709,31.14903826,24.85579517,36.59968608,54.89939247,62.51704448,61.04186409,61.48102303,62.10875606,68.6261803,59.03782606,55.11406988,58.76934701,49.49985939,49.32627973,55.00780566,62.6134202,63.21104623,58.49067703,57.66024723,49.05058379
Romania,ROU,3.005891594,3.420285867,3.698826568,3.811762869,4.136449656,4.381022511,4.716318555,5.060132786,5.579907153,5.931369102,6.149550423,6.410251701,6.957304491,7.177785046,7.620014725,8.109155575,8.199979904,8.833289023,8.87596915,8.839647231,8.840159938,8.695110531,8.878868589,8.35419784,8.540541384,8.843110512,9.244904383,9.228068093,9.245609624,6.8469487,5.979301257,5.486596333,5.365356047,5.138914813,5.665806438,5.651676219,5.14264978,4.606530117,3.988948711,4.009474191,4.322797745,4.227545138,4.412642058,4.398393075,4.389341017,4.724979162,4.567821976,4.400000056
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9353384,13.66838943,11.81775394,11.42401161,11.29666536,10.70598006,10.28781482,10.48637335,10.61804071,10.58176884,10.57948159,10.96130343,11.14332839,11.28664944,11.71651533,11.73522578,12.03700823
Rwanda,RWA,0.048755958,0.028659068,0.027810119,0.011733217,0.014801119,0.013257296,0.011791376,0.015599441,0.016139845,0.015651409,0.016122846,0.01654744,0.016925523,0.017257035,0.040098241,0.059014029,0.057089181,0.059758275,0.059271458,0.095588333,0.112553524,0.110625819,0.122901226,0.108271338,0.101309887,0.094037031,0.092332816,0.100110653,0.096759099,0.095936192,0.091792516,0.098882512,0.107232094,0.109718383,0.109940099,0.108673755,0.103644597,0.092412771,0.088497073,0.084675213,0.081518104,0.079273923,0.077000774,0.076517469,0.074920284,0.073018362,0.073638095,0.070377601
Samoa,WSM,0.161827008,0.157109561,0.183174458,0.207795677,0.231117694,0.196968999,0.192045548,0.214356696,0.209868153,0.206077806,0.253722462,0.250597964,0.248046809,0.221266468,0.390176428,0.314610227,0.528687423,0.692531112,0.617616003,0.638701811,0.660346779,0.729488998,0.728129284,0.726560952,0.724431076,0.721616698,0.718156548,0.714109821,0.755383962,0.772918888,0.767230345,0.783594847,0.777038481,0.72608633,0.784585485,0.776682807,0.768557223,0.760687553,0.795494637,0.789276631,0.805049396,0.801247143,0.839266276,0.857066539,0.874853665,0.872293462,0.890063273,0.887458817
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,0.170389071,0.170626919,0.114154967,0.171181825,0.169760659,0.166777842,0.162647663,0.210607932,0.204548941,0.199212278,0.146029681,0.143063358,0.187008351,0.228795687,0.223259948,0.34738126,0.337048186,0.367762425,0.357407407,0.425999071,0.454958075,0.483959717,0.54916036,0.503812599,0.529647961,0.553159795,0.54079065,0.59438091,0.580936455,0.568443897,0.587898272,0.606943353,0.595596774,0.584438353,0.601922851,0.590096476,0.578339041,0.593898615,0.635551544,0.624125949,0.639161961,0.72957101,0.74312001,0.756278649,0.84093381,0.828192553,0.815608696,0.802898932
Saudi Arabia,SAU,0.856382096,1.450815517,1.555989586,1.524723632,0.881697912,1.293677411,4.965435751,5.461408986,6.373009484,7.846903226,9.920695833,11.14589666,14.36551358,14.18131251,11.34654179,13.09299746,14.41083806,13.25704384,14.98704625,17.28356181,16.80817035,14.20848509,13.60599909,12.41542587,13.05953899,14.77967169,13.18004522,13.46258119,13.05989867,13.32512397,16.10555122,16.68542787,17.8491148,17.14413475,12.70055433,13.76076545,11.39951413,10.76449885,11.60581315,14.85384382,14.30464289,15.07047714,14.4920769,14.905729,15.26691594,15.46000957,15.57083954,16.56906506
Senegal,SEN,0.260025815,0.253050394,0.260543257,0.271536962,0.48338356,0.476109047,0.188018419,,0.123856532,0.319590015,0.319809361,0.333059254,0.343722287,0.398079546,0.539452216,0.361310207,0.445840738,0.510130278,0.549419695,0.619060707,0.592983595,0.534536132,0.447845942,0.546539122,0.429515459,0.414658577,0.370807371,0.402275869,0.525995116,0.43953931,0.459015914,0.452718052,0.454026997,0.479138023,0.41756468,0.435335255,0.370332798,0.379469367,0.399346906,0.41430835,0.443774727,0.453655791,0.486775143,0.499038116,0.5389915,0.428764134,0.468175487,0.422165697
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.930849104,5.129023191,4.966681805,5.243454229,6.158221824,6.671385934,7.095845328,4.912740582,5.474389683,5.892372065,6.302324617,6.756452933,7.399686219,6.258389825,6.60563465,6.612601044,6.793474509
Seychelles,SYC,,,0.162344562,0.158327864,0.1544,0.150599441,0.14694238,0.143427298,0.14005506,0.547313433,0.601859687,0.784839422,0.832186998,0.940801915,0.98442953,1.328973379,1.366014279,1.228040799,1.902880164,1.480465839,1.520232772,1.282167208,1.491842227,1.479915091,2.230667656,2.43108108,2.950666846,2.8761823,3.382278447,1.623957143,2.021242712,2.302845853,2.219019046,2.529834045,2.532189525,2.591282045,5.359238997,5.581006012,6.384529287,6.960569942,7.902822591,6.484062127,6.731690821,9.378630303,8.404463209,8.799066194,7.331153787,7.843760063
Sierra Leone,SLE,0.130373186,0.144539772,0.161375034,0.130431112,0.118972759,0.124530568,0.10296169,0.153914264,0.434818492,0.336561744,0.304163902,0.252329621,0.196848303,0.186600729,0.184291303,0.155360001,0.173212141,0.234991735,0.219308114,0.192526862,0.214504842,0.167752922,0.204346554,0.178405874,0.187454953,0.185378484,0.133098333,0.11906107,0.095130063,0.097625382,0.117482335,0.118868375,0.128215646,0.148925459,0.150504199,0.159918341,0.162095735,0.150252485,0.144740657,0.152234249,0.199374514,0.264514711,0.258937172,0.215482255,0.244778095,0.232656526,0.239634309,0.237839864
Singapore,SGP,1.230233255,1.473086286,1.89376546,2.01067861,1.340874404,0.348876939,1.546146613,2.693750497,3.526997063,8.776058795,7.852898722,10.33473745,9.676666211,9.851568161,10.84544012,13.09917008,12.1760172,14.08850807,15.15252391,13.02134383,10.59998974,11.23927881,13.0540276,12.22646523,12.21395139,12.81638639,11.74761441,12.68632537,14.29141624,15.40573252,15.12720838,15.55923979,16.48628308,19.11902369,13.36642049,15.06679761,18.24033035,14.5888185,12.69698866,11.82336428,10.33459497,10.07195642,8.421587927,9.784651163,11.78721553,10.87502863,7.84849562,6.673403521
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.604463398,7.693717261,7.547543914,8.114316135,7.964082443,7.79885074,8.01968921,7.387659238,6.779096706,7.317137791,7.297110869,7.341352259,7.199189104,7.272053783,7.220537711,6.779847509,6.946552989
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49646481,6.585608305,5.658714525,7.293929459,7.635941463,8.161379205,7.833156963,7.637098503,7.341651395,7.60437788,7.721819175,7.759425234,7.870138988,7.933507759,8.087299214,8.024030262,8.488476319
Solomon Islands,SLB,0.120626984,0.117089214,0.113642879,0.137865436,0.187308908,0.181787922,0.226820066,0.244408009,0.236695175,0.251703524,0.287058838,0.319204499,0.36890111,0.355333283,0.304443257,0.312046052,0.389842466,0.290999141,0.496320793,0.447907169,0.572523883,0.494170543,0.565581745,0.548217688,0.559197655,0.556378809,0.566608489,0.538551917,0.536018498,0.521272781,0.50679239,0.492622027,0.467951686,0.444357889,0.452710968,0.440404735,0.428534624,0.417021189,0.414999484,0.403724201,0.410128215,0.398857227,0.404378139,0.393249132,0.382462937,0.372014493,0.398835828,0.388102411
Somalia,SOM,0.030510132,0.036023222,0.033975152,0.043838565,0.041631268,0.042811054,0.067910957,0.044740064,0.045728181,0.060077929,0.051282522,0.0638862,0.070876719,0.085479383,0.121996731,0.106253979,0.158530709,0.099468948,0.080034429,0.126495648,0.041684861,0.108765204,0.143392257,0.111386306,0.134837552,0.145014679,0.154632035,0.15503326,0.145670686,0.002778346,0.000556865,0.001681241,0.001692876,0.001696578,0.001686055,,,,,0.069880348,0.0661293,0.073422327,0.072127568,0.070459689,0.069305714,0.067355274,0.072218985,0.072746031
South Africa,ZAF,5.694383101,5.729711835,5.799844315,6.170936605,6.467358764,6.332753201,6.465647919,6.527671802,6.629522166,6.780637796,7.457992373,7.425562686,7.335733767,7.306156482,7.489559811,7.642650804,7.748345356,7.668257372,8.125555286,8.2845264,9.108884845,9.690416647,9.831467081,10.357154,10.35567205,10.30018005,9.990721696,10.17107806,9.88989787,9.474819602,9.638385616,8.853792726,9.141031092,9.375637732,9.035236784,8.965942996,9.073136442,8.883571672,8.644088383,8.377511523,8.077163732,7.635876734,8.257579512,8.8753387,8.648573728,8.499926777,8.980172692,8.933202682
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,1.74622172,1.935781533,1.879509312,2.037725257,2.225610193,2.407735709,2.647227559,2.93409754,2.897101868,3.457969859,3.769134934,4.21151159,4.467122981,4.937269591,5.113053955,5.512728065,5.395533908,5.422256193,5.478352334,5.742764043,5.492451569,5.532179658,5.373948129,5.194152081,5.254222586,4.943876155,4.942133975,5.147231771,5.843344438,5.858167483,6.037136885,6.273682113,5.791216426,6.226206349,6.530808083,6.442252742,6.681259503,6.915314875,7.072653748,7.312922172,7.314101178,7.613064084,7.644348101,7.95069319,8.144637203,7.93439235,7.982285769,7.228195009
Sri Lanka,LKA,0.229728462,0.245449871,0.239453506,0.208524259,0.238138212,0.232733805,0.251924122,0.270315877,0.352573131,0.2874642,0.250534988,0.267732913,0.274233672,0.215040123,0.209488515,0.198093388,0.203576101,0.237230867,0.258960337,0.225286635,0.267732741,0.290541458,0.311589155,0.241129398,0.243278437,0.219879023,0.241883589,0.203464486,0.201821218,0.221765677,0.235306423,0.290186675,0.277840814,0.302320999,0.319669552,0.379179319,0.404262656,0.413279333,0.447983627,0.531947283,0.545065596,0.581805084,0.555988578,0.615663545,0.592686062,0.591284822,0.614491042,0.581873473
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,1.229162011,1.463774865,1.148603902,1.175643492,1.200945073,1.377199028,1.295536341,1.559956405,1.565287356,1.570636526,1.754545455,1.763610722,2.03819318,2.13688027,2.325414634,2.51225838,2.520274914,2.5585846,2.429626124,2.318475365,3.976274642,4.239306358,4.710340398,4.683558907,4.772700466,4.711569734,4.942146467,4.879574185
St. Lucia,LCA,0.208826879,0.205549327,0.242847682,0.239152174,0.274828694,0.309125395,0.342354772,0.374565884,0.627152918,0.650946746,0.677752918,0.739740634,0.763958333,0.685420561,0.710396679,0.768132969,0.625992812,0.87851819,1.317677476,0.98421645,0.812112436,0.952068677,0.847861272,0.924955248,1.028405449,1.041925809,1.141478599,1.265452454,1.24822239,1.230536913,1.267272059,1.497269433,1.625025016,1.850345857,2.143161644,2.244155526,2.082603931,2.02714015,2.075619864,2.11563117,2.299176045,2.050881967,2.2373677,2.189806321,2.231485426,2.203898141,2.287273224,2.32509643
