Country Name,Country Code,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Portugal,PRT,9090.493,9303.179,10025.578,11023.002,11598.721,11851.744,12409.128,13010.516,14612.995,15258.387,16406.158,18349.668,20003.485,20714.883,21356.608,22423.705,22728.066,24682.577,25984.362,27927.872,27729.854,28474.255,29358.002,29038.973,27711.519,30208.746,32133.921,33758.402,42144.831,43725.308,48239.385,52372.094,47472.982,48767.433,52394.096,50886.959,53376.852,58055.944,64689.547,62966.057,62863.381,66820.074,61275.57,63175.076,65309.27,59108.373,60234.142,56310.452
Puerto Rico,PRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,161.348,190.684,6138.558,6274.237,6292.572,6277.904,6688.608,7080.977,7172.652,7568.688,9152.832,10784.647,12467.8,10487.62,10956.996,10384.944,9926.569,10531.624,14359.972,13098.524,12860.169,12354.123,11268.691,12332.121,12405.461,13296.542,11499.712,11928.751,14326.969,11774.737,17674.94,26802.103,30722.126,30223.414,30824.802,31825.893,36288.632,32401.612,31407.855,34730.157,30098.736,30788.132,35947.601,44777.737,51895.384,57223.535,67934.842,68477.558
Romania,ROU,55775.07,63879.14,69529.987,72115.222,78723.156,84183.319,92129.708,100189.774,111649.149,120112.585,125829.438,132422.704,144960.177,150944.721,162257.416,174765.553,178399.55,193903.626,196074.49,196617.206,198153.679,195773.796,200562.898,189272.205,194343.666,202147.042,212165.286,212777.675,214141.799,158861.774,137530.835,125063.035,122133.102,116808.618,128524.683,127835.287,115987.21,103680.758,89639.815,89984.513,95672.03,92173.712,95939.721,95378.67,94960.632,102001.272,98422.28,94659.938
Russian Federation,RUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220720.532,2030029.198,1752998.349,1692364.504,1668958.043,1577033.687,1511269.709,1534250.798,1553451.21,1544404.721,1537195.399,1584998.411,1602963.044,1615683.867,1669603.435,1667575.584,1708653.318
Rwanda,RWA,139.232,84.341,84.341,36.67,47.671,44.004,40.337,55.005,58.672,58.672,62.339,66.006,69.673,73.34,176.016,267.691,267.691,289.693,297.027,495.045,601.388,608.722,696.73,634.391,616.056,597.721,616.056,696.73,689.396,682.062,630.724,638.058,641.725,619.723,612.389,630.724,652.726,641.725,671.061,685.729,689.396,689.396,682.062,689.396,689.396,689.396,715.065,704.064
Samoa,WSM,18.335,18.335,22.002,25.669,29.336,25.669,25.669,29.336,29.336,29.336,36.67,36.67,36.67,33.003,58.672,47.671,80.674,106.343,95.342,99.009,102.676,113.677,113.677,113.677,113.677,113.677,113.677,113.677,121.011,124.678,124.678,128.345,128.345,121.011,132.012,132.012,132.012,132.012,139.346,139.346,143.013,143.013,150.347,154.014,157.681,157.681,161.348,161.348
San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,11.001,11.001,7.334,11.001,11.001,11.001,11.001,14.668,14.668,14.668,11.001,11.001,14.668,18.335,18.335,29.336,29.336,33.003,33.003,40.337,44.004,47.671,55.005,51.338,55.005,58.672,58.672,66.006,66.006,66.006,69.673,73.34,73.34,73.34,77.007,77.007,77.007,80.674,88.008,88.008,91.675,106.343,110.01,113.677,128.345,128.345,128.345,128.345
Saudi Arabia,SAU,3571.658,6255.902,6945.298,7047.974,4220.717,6413.583,25507.652,29104.979,35302.209,45291.117,59808.77,70344.061,95136.648,98788.98,83336.242,101550.231,118176.409,115132.799,138135.89,169404.399,175491.619,158091.704,161050.973,155715.488,172653.361,204878.957,190706.002,202554.079,203738.52,215054.882,268475.738,286807.071,315567.352,310616.902,234856.682,258516.166,216826.043,207288.176,227229.322,297749.399,295842.559,323458.736,323671.422,346018.12,367033.697,383399.518,397121.432,433556.744
Senegal,SEN,814.074,814.074,861.745,924.084,1694.154,1719.823,700.397,,491.378,1309.119,1353.123,1455.799,1551.141,1851.835,2581.568,1774.828,2244.204,2629.239,2900.597,3351.638,3296.633,3054.611,2632.906,3307.634,2676.91,2662.242,2453.223,2742.916,3696.336,3182.956,3424.978,3479.983,3593.66,3901.688,3494.651,3740.34,3263.63,3428.645,3700.003,3938.358,4330.727,4547.08,5012.789,5280.48,5859.866,4789.102,5372.155,4976.119
Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45349.789,39489.923,38415.492,40579.022,47472.982,51033.639,53699.548,37044.034,41147.407,44213.019,47267.63,50542.261,55225.02,46567.233,48958.117,48811.437,49933.539
Seychelles,SYC,,,7.334,7.334,7.334,7.334,7.334,7.334,7.334,29.336,33.003,44.004,47.671,55.005,58.672,80.674,84.341,77.007,121.011,95.342,99.009,84.341,99.009,99.009,150.347,165.015,201.685,198.018,234.688,113.677,143.013,165.015,161.348,187.017,190.684,198.018,414.371,440.04,513.38,564.718,641.725,542.716,557.384,773.737,696.73,744.401,623.39,682.062
Sierra Leone,SLE,289.693,326.363,370.367,304.361,282.359,300.694,253.023,385.035,1107.434,872.746,803.073,678.395,539.049,520.714,524.381,451.041,513.38,711.398,678.395,608.722,693.063,553.717,689.396,616.056,663.727,674.728,498.712,458.375,374.034,388.702,469.376,473.043,506.046,583.053,586.72,623.39,634.391,594.054,583.053,630.724,858.078,1191.775,1224.778,1067.097,1261.448,1239.446,1312.786,1334.788
Singapore,SGP,2093.857,2577.901,3399.309,3703.67,2530.23,674.728,3058.278,5419.826,7205.655,18210.322,16593.175,22240.355,21220.929,21968.997,24543.231,30036.397,28309.24,33164.348,36123.617,31433.524,26849.774,29750.371,34997.848,33402.703,33417.371,35027.184,32599.63,36105.282,41888.141,46941.267,47425.311,50267.236,54627.299,65367.942,47109.949,55305.694,69240.294,57293.208,50263.569,47623.329,42764.554,42060.49,34653.15,40769.706,50281.904,47865.351,36013.607,32295.269
Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45646.816,40971.391,40351.668,43508.955,42793.89,41983.483,43230.263,39863.957,36530.654,39357.911,39251.568,39493.59,38749.189,39174.561,38928.872,36592.993,37557.414
Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12970.179,13116.859,11257.69,14513.986,15185.047,16208.14,15522.411,15144.71,14601.994,15148.377,15401.4,15485.741,15716.762,15870.776,16230.142,16193.472,17157.893
Solomon Islands,SLB,14.668,14.668,14.668,18.335,25.669,25.669,33.003,36.67,36.67,40.337,47.671,55.005,66.006,66.006,58.672,62.339,80.674,62.339,110.01,102.676,135.679,121.011,143.013,143.013,150.347,154.014,161.348,157.681,161.348,161.348,161.348,161.348,157.681,154.014,161.348,161.348,161.348,161.348,165.015,165.015,172.349,172.349,179.683,179.683,179.683,179.683,198.018,198.018
Somalia,SOM,88.008,106.343,102.676,135.679,132.012,139.346,227.354,154.014,161.348,216.353,187.017,234.688,264.024,330.03,502.379,480.377,799.406,557.384,487.711,814.074,275.025,718.732,935.085,715.065,858.078,924.084,993.757,1008.425,957.087,18.335,3.667,11.001,11.001,11.001,11.001,,,,,517.047,502.379,572.052,575.719,575.719,579.386,575.719,630.724,649.059
South Africa,ZAF,102213.958,105767.281,109826.65,119657.877,128260.659,128356.001,133885.837,138084.552,143280.691,149763.947,168568.323,171725.61,173533.441,176734.732,185201.835,193115.221,199950.509,202099.371,218908.899,228454.1,257368.395,280749.187,292230.564,315948.72,324214.138,330855.075,329025.242,343055.184,341108.007,333513.65,346337.149,324852.196,342549.138,358929.627,353458.463,358639.934,371327.754,372218.835,371034.394,368610.507,362743.307,347686.605,380810.616,414165.648,408199.439,405709.546,433358.726,435877.955
South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,53677.546,60054.459,58822.347,64410.855,71117.798,77729.399,86519.198,97157.165,96882.14,116929.629,128873.048,145308.542,155532.138,173566.444,181670.514,198124.343,196235.838,199932.174,203800.859,215003.544,207288.176,209906.414,204867.956,198824.74,201861.016,190515.318,190918.688,199279.448,226671.938,227592.355,235080.369,245098.613,226954.297,244658.573,257229.049,254328.452,264460.373,274683.969,282384.669,294441.765,297833.74,314525.924,321097.188,339428.521,353462.13,350037.152,358236.564,329285.599
Sri Lanka,LKA,2335.879,2563.233,2533.897,2273.54,2658.575,2662.242,2948.268,3241.628,4319.726,3597.327,3179.289,3443.313,3589.993,2856.593,2827.257,2717.247,2838.258,3366.306,3747.674,3322.302,3975.028,4415.068,4803.77,3762.342,3854.017,3545.989,3960.36,3377.307,3395.642,3773.343,4063.036,5056.793,4902.779,5408.825,5797.527,6952.632,7506.349,7763.039,8536.776,10161.257,10245.598,11008.334,10659.969,11965.421,11642.725,11741.734,12313.786,11763.736
St. Kitts and Nevis,KNA,,,,,,,,,,,,,,,,,,,,,55.005,66.006,51.338,51.338,51.338,58.672,55.005,66.006,66.006,66.006,73.34,73.34,84.341,88.008,95.342,102.676,102.676,102.676,102.676,102.676,183.35,198.018,220.02,227.354,234.688,234.688,249.356,249.356
St. Lucia,LCA,18.335,18.335,22.002,22.002,25.669,29.336,33.003,36.67,62.339,66.006,69.673,77.007,80.674,73.34,77.007,84.341,69.673,99.009,150.347,113.677,95.342,113.677,102.676,113.677,128.345,132.012,146.68,165.015,165.015,165.015,172.349,205.352,227.354,264.024,311.695,330.03,311.695,308.028,319.029,330.03,363.033,326.363,359.366,355.699,366.7,366.7,385.035,396.036
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,11.001,11.001,14.668,18.335,14.668,18.335,18.335,22.002,29.336,29.336,29.336,36.67,40.337,33.003,33.003,33.003,33.003,36.67,29.336,36.67,36.67,40.337,40.337,66.006,66.006,66.006,77.007,66.006,77.007,80.674,77.007,84.341,102.676,121.011,132.012,135.679,135.679,165.015,168.682,157.681,179.683,187.017,194.351,194.351,198.018,201.685,201.685,201.685
Sudan,SDN,1386.126,1485.135,1679.486,1859.169,2427.554,2643.907,3186.623,3105.949,4184.047,4855.108,4983.453,5379.489,5427.16,5683.85,4239.052,3755.008,3806.346,3439.646,3571.658,3747.674,3641.331,3828.348,3909.022,3505.652,4074.037,4250.053,3351.638,4847.774,3758.675,5559.172,5386.823,4756.099,2907.931,4444.404,4602.085,4268.388,5419.826,4697.427,5093.463,5533.503,6369.579,8118.738,9072.158,10377.61,11994.757,11683.062,12676.819,14051.944
Suriname,SUR,429.039,495.045,531.715,605.055,795.739,1096.433,1334.788,1452.132,1521.805,1609.813,1716.156,1745.492,2108.525,1602.479,2020.517,1998.515,1899.506,2394.551,2295.542,2372.549,2031.518,1873.837,1375.125,1554.808,1598.812,1760.16,1760.16,1877.504,1855.502,1811.498,2101.191,2112.192,2156.196,2163.53,2181.865,2130.527,2141.528,2163.53,2152.529,2126.86,2266.206,2251.538,2240.537,2284.541,2379.883,2438.555,2438.555,2438.555
Swaziland,SWZ,3.667,,,11.001,80.674,201.685,227.354,278.692,304.361,366.7,399.703,381.368,370.367,311.695,337.364,333.697,341.031,440.04,447.374,465.709,436.373,436.373,271.358,333.697,440.04,458.375,436.373,436.373,436.373,425.372,326.363,264.024,132.012,484.044,454.708,341.031,1202.776,1213.777,1239.446,1188.108,1144.104,1125.769,1041.428,1030.427,1019.426,1015.759,1063.43,1092.766
Sweden,SWE,48851.774,51326.999,55371.7,60432.16,62628.693,72591.932,69001.939,77685.395,86467.86,92379.064,84590.356,84781.04,87366.275,79889.262,80824.347,88308.694,85804.133,79533.563,84927.72,71759.523,69430.978,62291.329,58297.966,57333.545,62394.005,62038.306,59717.095,57443.555,55536.715,51708.367,55401.036,57131.86,53149.498,56435.13,53560.202,60549.504,54513.622,54953.662,51106.979,49794.193,51128.981,57425.22,54781.313,54506.288,51550.686,49559.505,48045.034,49049.792
Switzerland,CHE,20388.52,24150.862,29101.312,28166.227,30370.094,31525.199,32559.293,36028.275,38096.463,40296.663,41943.146,42973.573,46262.872,41481.104,39097.554,40483.68,41085.068,42218.171,39911.628,40538.685,38859.199,36629.663,40069.309,39174.561,39827.287,42295.178,40252.659,40711.034,39530.26,42966.239,42350.183,43325.605,41022.729,41470.103,39387.247,40025.305,41580.113,41913.81,40700.033,39093.887,42999.242,40769.706,40241.658,40443.343,41374.761,41877.14,38019.456,40392.005
Syrian Arab Republic,SYR,3065.612,3204.958,3611.995,4367.397,3678.001,4917.447,4609.419,5962.542,7242.325,6659.272,8885.141,7766.706,7895.051,9666.212,11184.35,13758.584,14664.333,15221.717,22548.383,20802.891,26637.088,24488.226,27960.875,33091.008,29651.362,31352.85,36226.293,36945.025,34565.142,37451.071,43193.593,44436.706,47117.283,48532.745,51558.02,51022.638,52295.087,62709.367,64913.234,63589.447,60908.87,55987.756,70091.038,67520.471,64396.187,68220.868,70897.778,71598.175
Tajikistan,TJK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7220.323,5170.47,2354.214,2449.556,2827.257,2152.529,2497.227,2519.229,2236.87,2291.875,1881.171,2075.522,2233.203,2291.875,2420.22,3245.295,3146.286
Tanzania,TZA,,,,,,,,,,1767.494,2464.224,2167.197,3186.623,2306.543,2284.541,2790.587,2013.183,2203.867,2071.855,1884.838,2123.193,2167.197,2218.535,2368.882,2357.881,2299.209,2390.884,2288.208,2207.534,2372.549,2434.888,2361.548,2636.573,2445.889,3553.323,3461.648,2882.262,2555.899,2537.564,2651.241,3127.951,3589.993,3806.346,4352.729,5086.129,5379.489,6039.549,6464.921
Thailand,THA,4147.377,5034.791,5570.173,7480.68,7451.344,9479.195,12167.106,17099.221,14561.657,15375.731,19248.083,21836.985,24455.223,24246.204,24407.552,28778.616,32159.59,35067.521,36736.006,40116.98,38048.792,37905.779,42449.192,45965.845,48668.424,49702.518,56944.843,67003.424,78891.838,95833.378,116148.558,126830.529,142554.625,158278.721,181461.495,202711.76,210064.095,186503.62,196947.236,201549.321,217086.4,230635.965,245674.332,267760.673,275164.346,283987.148,282091.309,285732.64
Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.348,161.348,176.016,176.016,179.683,183.35,190.684
Togo,TGO,91.675,88.008,106.343,132.012,132.012,179.683,198.018,194.351,242.022,275.025,315.362,399.703,403.37,377.701,311.695,322.696,462.042,355.699,1382.459,718.732,627.057,733.4,546.383,608.722,550.05,707.731,766.403,792.072,836.076,773.737,843.41,836.076,865.412,832.409,953.42,1059.763,986.423,1166.106,1536.473,1356.79,1162.439,1232.112,1463.133,1397.127,1338.455,1221.111,1316.453,1419.129
Tonga,TON,11.001,11.001,11.001,11.001,11.001,11.001,14.668,14.668,11.001,25.669,18.335,22.002,25.669,22.002,33.003,29.336,29.336,36.67,40.337,40.337,47.671,44.004,47.671,47.671,47.671,47.671,55.005,69.673,69.673,77.007,91.675,88.008,102.676,106.343,110.01,110.01,113.677,110.01,128.345,121.011,139.346,143.013,176.016,172.349,172.349,172.349,176.016,176.016
Trinidad and Tobago,TTO,4602.085,7238.658,1309.119,3795.345,5196.139,4055.702,4638.755,4041.034,3905.355,8998.818,8104.07,8243.416,9398.521,10051.247,9622.208,15925.781,16175.137,15328.06,16725.187,16937.873,17260.569,18426.675,16303.482,17535.594,20755.22,17385.247,17520.926,15867.109,16142.134,16959.875,21048.58,20986.241,16820.529,19853.138,20967.906,21781.98,19229.748,19317.756,22816.074,24513.895,25023.608,26890.111,27696.851,31554.535,30949.48,34480.801,37036.7,49772.191
Tunisia,TUN,1767.494,1796.83,1947.177,2757.584,2464.224,2885.929,3087.614,3597.327,3857.684,3744.007,4213.383,4737.764,4829.439,5397.824,5548.171,5848.865,6758.281,7491.681,8771.464,9490.196,9820.226,9526.866,11305.361,11547.383,11939.752,12064.43,11749.068,12464.133,13234.203,13267.206,15489.408,15023.699,16501.5,15940.449,15735.097,16758.19,16945.207,18001.303,18331.333,19922.811,20817.559,21015.577,21396.945,22445.707,22801.406,23127.769,23868.503,25012.607
Turkey,TUR,17363.245,21631.633,22669.394,26336.394,27388.823,31547.201,33523.714,36314.301,38807.861,42639.876,47733.339,53857.229,59486.074,61136.224,65697.972,73721.368,81572.415,77256.356,75576.87,75763.887,79874.594,86988.574,90541.897,95796.708,106717.034,116881.958,129907.142,126309.815,139316.664,150790.707,151799.132,154494.377,164259.598,161659.695,176705.396,192499.165,202887.776,205421.673,196767.553,216147.648,194538.017,205678.363,218509.196,225406.823,237368.577,261570.777,284658.209,283979.814
Turkmenistan,TKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28067.218,27663.848,33476.043,34620.147,31363.851,29930.054,26046.701,35115.192,35646.907,39680.607,41074.067,43160.59,39640.27,41759.796,43871.988,45866.836,47839.682
Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.001,11.001,11.001,14.668,14.668,14.668,14.668,99.009,102.676,102.676,121.011,143.013,157.681,157.681
Tuvalu,TUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,407.037,429.039,432.706,491.378,627.057,733.4,810.407,982.756,1177.107,1444.798,1441.131,1382.459,1180.774,1195.442,1133.103,990.09,806.74,700.397,616.056,649.059,524.381,546.383,619.723,586.72,605.055,689.396,729.733,854.411,817.741,817.741,850.744,861.745,821.408,744.401,957.087,1052.429,1133.103,1338.455,1393.46,1532.806,1631.815,1705.155,1719.823,1833.5,2339.546,2706.246,3204.958,3747.674
Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641680.996,546111.642,447010.967,445943.87,412335.815,341196.015,328636.54,332549.229,320774.492,321650.905,318684.302,352259.354,343121.19,339028.818,327796.797,328856.56,323532.076
United Arab Emirates,ARE,11.001,18.335,22.002,18.335,22.002,25.669,916.75,1243.113,20524.199,15247.386,21184.259,23454.132,30630.451,31327.181,31070.491,39651.271,38785.859,44814.407,36607.661,36904.688,36857.017,36871.685,35342.546,46394.884,49926.205,47234.627,47693.002,48367.73,54487.953,52009.061,57010.849,58136.618,65980.331,73130.981,70641.088,41059.399,41646.119,81495.408,78374.791,112562.232,101333.878,84300.663,106365.002,112877.594,115627.844,122752.825,137981.876,155066.429
United Kingdom,GBR,588938.535,593360.937,603822.888,608355.3,622619.93,618564.228,592517.527,606969.174,628857.497,653063.364,660863.073,648486.948,660034.331,617607.141,603643.205,598912.775,604746.972,605084.336,644893.288,579290.658,560819.979,548520.861,545741.275,529335.117,559855.558,568777.369,571868.65,570464.189,581721.879,570218.5,593808.311,587453.4,567523.255,563775.581,564523.649,580680.451,554215.712,554138.705,535550.682,543662.086,550552.379,531942.354,540636.811,545719.273,542473.978,543273.384,529621.143,522855.528
United States,USA,2880505.507,2987207.873,3119230.874,3255995.306,3390922.571,3561878.111,3695708.943,3831354.94,4024748.853,4328904.501,4356770.034,4564952.958,4770194.948,4598487.673,4406329.539,4613100.668,4742292.745,4889112.091,4900373.448,4721170.825,4531792.277,4300598.928,4334925.715,4470326.023,4486460.823,4491176.585,4684431.152,4888664.717,4951084.391,4879376.206,4870238.042,4876006.233,5167485.062,5227176.488,5237968.469,5343512.063,5501365.412,5449077.659,5528149.18,5512399.415,5389928.949,5437816.302,5471754.387,5563799.754,5595357.956,5514775.631,5581537.033,5461013.744
Uruguay,URY,4121.708,4011.698,4319.726,4558.081,5522.502,5405.158,4884.444,4884.444,5595.842,5742.522,5808.528,6076.219,5775.525,5683.85,5969.876,5896.536,5650.847,5742.522,6277.904,5837.864,5375.822,4873.443,3817.347,3450.647,3296.633,3179.289,3560.657,4807.437,4880.777,3993.363,4554.414,5170.47,4466.406,4066.703,4591.084,5441.828,5555.505,5687.517,6725.278,5306.149,5089.796,4620.42,4598.418,5610.51,5775.525,6648.271,5999.212,8327.757
Uzbekistan,UZB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114014.364,118532.108,110981.755,100912.173,103189.38,101781.252,117571.354,117421.007,119951.237,122037.76,126914.87,122683.152,119272.842,109599.296,115345.485,115840.53,124905.354
Vanuatu,VUT,,40.337,33.003,62.339,47.671,77.007,84.341,62.339,44.004,40.337,58.672,62.339,55.005,62.339,55.005,44.004,51.338,58.672,62.339,62.339,51.338,51.338,55.005,55.005,121.011,58.672,47.671,66.006,62.339,69.673,66.006,66.006,66.006,66.006,66.006,84.341,88.008,84.341,84.341,80.674,84.341,84.341,88.008,88.008,55.005,47.671,80.674,91.675
"Venezuela, RB",VEN,51928.387,54106.585,56204.109,56603.812,60787.859,57029.184,65815.316,65635.633,68998.272,74561.111,62562.687,62577.355,66501.045,75133.163,63816.801,57344.546,63732.46,68690.244,76570.627,90802.254,91968.36,93405.824,93101.463,93218.807,101278.873,109529.623,110981.755,116097.22,108854.895,122162.438,115440.827,105873.624,124355.304,129947.479,133236.778,122752.825,133962.844,167321.543,172616.691,152415.188,172525.016,193261.901,192103.129,168278.63,159584.173,153595.962,163555.534,169532.744
Vietnam,VNM,,,,,,,,,,28199.23,24528.563,23058.096,25096.948,19083.068,21800.315,13923.599,15276.722,15419.735,16281.48,16820.529,17726.278,18382.671,19317.756,17550.262,21165.924,23091.099,25969.694,23182.774,17509.925,21407.946,21451.95,22387.035,22970.088,26303.391,29247.992,34378.125,45283.783,47781.01,48026.699,53582.204,61631.269,71348.819,79438.221,101678.576,104084.128,83735.945,112290.874,127384.246
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.371,608.722,660.06,799.406,1353.123,1166.106,1279.783,1866.503,2742.916,2266.206,2324.878,2053.52
"Yemen, Rep.",YEM,2665.909,3887.02,2918.932,3633.997,3931.024,3465.315,3054.611,11646.392,4679.092,2511.895,1972.846,1496.136,2731.915,2247.871,2170.864,2566.9,2981.271,3105.949,3223.293,3318.635,4231.718,5947.874,6329.242,7172.652,8657.787,8269.085,8683.456,9603.873,9996.242,9596.539,10109.919,14381.974,9431.524,11367.7,11250.356,14935.691,15474.74,12200.109,13894.263,14638.664,16252.144,15764.433,17304.573,18881.383,20043.822,20791.89,21976.331,23384.459
Zambia,ZMB,,,,3278.298,3916.356,3501.985,4792.769,4572.749,4275.722,3769.676,3791.678,4066.703,4591.084,4202.382,4081.371,4026.366,3744.007,3476.316,3604.661,3531.321,3366.306,3520.32,3270.964,2819.923,2753.917,2889.596,2702.579,3142.619,2603.57,2445.889,2416.553,2456.89,2500.894,2420.22,2170.864,1870.17,2390.884,2313.877,1807.831,1818.832,1906.84,1969.179,2101.191,2108.525,2258.872,2284.541,1719.823,1888.505
Zimbabwe,ZWE,,,,4473.74,5214.474,6046.883,5298.815,6384.247,6750.947,8162.742,8742.128,8225.081,9281.177,9057.49,8320.423,10868.988,9299.512,9295.845,9449.859,9636.876,9435.191,8811.801,10461.951,9922.902,10263.933,13127.86,15240.052,16101.797,16186.138,15504.076,15823.105,16901.203,16208.14,17645.604,15130.042,14994.363,14407.643,14253.629,15834.106,13886.929,12563.142,11932.418,10626.966,9926.569,10773.646,10344.607,9618.541,9075.825
