id,createddatetime,postedtime,body,retweetcount,title,subtitle,summary,verb,userid,content,generator,geotype,language,favcount,urls,inreplyto,locationname,objecttype,nsale,provider,hashtags,expandedurl,kloutscore,rule,profilelocationtype,profilelocationlatitude,profilelocationlongitude,profilelocationcoordinates,kloutprofileid,profilelocationcountry,profilelocationlocality,profilelocationregion,id,displayname,followerscount,friendscount,listedcount,image,languages,link,locationdisplayname,preferredusername,statusescount,summary,twittertimezone,utcoffset,favoritescount
tag:search.twitter.com2005:376492498199539712,3000-01-01 00:00:00,2013-09-07 23:49:41,Nothing less then stellar @m_lhuillier finale #nyfw #mbfw @ Mercedes Benz Fashion Week http://t.co/HITdGo6IhD,0,"","","",post,id:twitter.com:191264074,"",Instagram,"",en,-1,http://t.co/HITdGo6IhD ,"","",activity,f,Twitter,nyfw;mbfw,http://instagram.com/p/d-mcmGmCAr/ ,69,"contains:""@m_lhuillier""",point,25.77427,-80.19366,,,United States,Miami,Florida,id:twitter.com:191264074,Kristin Clark,3532,846,74,https://si0.twimg.com/profile_images/378800000084416702/b90f04a44a17f28265968c0707e237f5_normal.jpeg,en,http://www.twitter.com/KristinClarkFSU,Miami FL,KristinClarkFSU,4717,Freelance PR + Marketing Solutions | Fashion + Lifestyle Blogger of http://t.co/amhHg0n6cg. Fashion lover. Shoe addict. Slight wino. Always a Seminole.,"",0,
tag:search.twitter.com2005:376492468226633728,3000-01-01 00:00:00,2013-09-07 23:49:33,RT @Maybelline: Another successful day of #mbfw completed. Now it`s cocktail time. #nyfw,2,"","","",share,id:twitter.com:114887750,"",web,"",en,-1,"","","",activity,f,Twitter,mbfw;nyfw,"",69,"contains:""#mbfw"";mbfw",point,19.42847,-99.12766,,,Mexico,Mexico City,The Federal District,id:twitter.com:114887750,Reforma Moda!,178650,1907,577,https://si0.twimg.com/profile_images/700101581/twitter_moda_normal.gif,es,http://www.twitter.com/modareforma,Ciudad de México,modareforma,163967,La tia Paz Arela en su particular estilo comenta todas las novedades de la moda nacional e internacional.,Mexico City,-18000,
tag:search.twitter.com2005:376492431161561089,3000-01-01 00:00:00,2013-09-07 23:49:25,RT @Maybelline: Another successful day of #mbfw completed. Now it`s cocktail time. #nyfw,1,"","","",share,id:twitter.com:334080944,"",web,"",en,-1,"","","",activity,f,Twitter,mbfw;nyfw,"",51,"contains:""#mbfw"";mbfw",point,27.94752,-82.45843,,,United States,Tampa,Florida,id:twitter.com:334080944,TheFashionAuthority,698,1570,7,https://si0.twimg.com/profile_images/3632382910/1ba32571740e82f284e809c9eaac2e64_normal.jpeg,en,http://www.twitter.com/bobbiekingsbury,Tampa FL,bobbiekingsbury,15502,#Fashion #Designer #Wardrobe & #Image #Stylist #Socialite Lover of cupcakes & all around fabulous gal,Atlantic Time (Canada),-14400,
tag:search.twitter.com2005:376492426422005761,3000-01-01 00:00:00,2013-09-07 23:49:24,RT @MBfashionweek: Dyed from light to dark @m_lhuillier #Spring2014 #MBFW http://t.co/8zh1mPoXmc,7,"","","",share,id:twitter.com:1732434888,"",web,"",en,-1,http://t.co/8zh1mPoXmc ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-l31WntFE/ ,-1,"contains:""@m_lhuillier""",point,41.85003,-87.65005,,,United States,Chicago,Illinois,id:twitter.com:1732434888,Asha Walker,14,89,0,https://si0.twimg.com/profile_images/378800000416106518/dab1f1a56034894fda1eef8a20d5b668_normal.jpeg,en,http://www.twitter.com/covetousgeorgie,Chicago IL,covetousgeorgie,6,Fashion writing & design obsessed city girl. Looking to start something new.,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376492318284873728,3000-01-01 00:00:00,2013-09-07 23:48:58,Final walk m_lhuillier #stunning #nyfw #mbfw http://t.co/dvpNDqEUyE,0,"","","",post,id:twitter.com:140208942,"",Instagram,"",en,-1,http://t.co/dvpNDqEUyE ,"","",activity,f,Twitter,stunning;nyfw;mbfw,http://instagram.com/p/d-mDhbKoLv/ ,60,"contains:""#mbfw"";mbfw",point,40.6501,-73.94958,,,United States,Brooklyn,New York,id:twitter.com:140208942,Amanda Gabriele,1255,331,23,https://si0.twimg.com/profile_images/873858933/CrystlMeatballs_normal.jpg,en,http://www.twitter.com/CrystlMeatballs,Brooklyn NY,CrystlMeatballs,7541,Managing Editor @COEDmagazine. Contributor @themanualguide. Lover of design music food & drink. Swag to death fresh to life. amanda.gabriele1@gmail.com,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376127610071568384,3000-01-01 00:00:00,2013-09-06 23:39:45,RT @MBfashionweek: Coral color-blocking from @argentinambfw #MarianaDappiano #Spring2014 #MBFW http://t.co/shGDzaQTI7,3,"","","",share,id:twitter.com:18614074,"",Twitter for iPhone,"",en,-1,http://t.co/shGDzaQTI7 ,"","",activity,f,Twitter,MarianaDappiano;Spring2014;MBFW,http://instagram.com/p/d8AnUMHtCB/ ,54,"contains:""#mbfw"";mbfw",point,13.16667,-59.53333,,,Barbados,"","",id:twitter.com:18614074,shantal martin,601,882,4,https://si0.twimg.com/profile_images/378800000037220302/8ddfc69707b8d61903536d82a2c3dbd1_normal.jpeg,en,http://www.twitter.com/shanz_nj,Barbados.,shanz_nj,93607,Freshman at Manhattan School of Music and Style Guru for College Fashionist @CFashionista,Santiago,-14400,
tag:search.twitter.com2005:376492213464596480,3000-01-01 00:00:00,2013-09-07 23:48:33,RT @MBfashionweek: Falling in love with @m_lhuillier all over again #Spring2014 #MBFW http://t.co/k7d6jsqWPJ,4,"","","",share,id:twitter.com:15589490,"",web,"",en,-1,http://t.co/k7d6jsqWPJ ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-mWfdntF_/ ,57,"contains:""@m_lhuillier""",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:15589490,crissie fuller,798,680,30,https://si0.twimg.com/profile_images/3504437550/154ce955d9609566bf412b6591ef9ff6_normal.jpeg,en,http://www.twitter.com/crissiefuller,New York NY,crissiefuller,7127,Slightly obsessed with fashion and beauty.  Boating enthusiast.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376492188051722241,3000-01-01 00:00:00,2013-09-07 23:48:27,Enjoying the view from Columbus Circle. #nyfw #mbfw #newyorkfashionweek #hfr2013 @hfrmovement http://t.co/7eWVauAUyq,0,"","","",post,id:twitter.com:82254216,"",Instagram,"",en,-1,http://t.co/7eWVauAUyq ,"","",activity,f,Twitter,nyfw;mbfw;newyorkfashionweek;hfr2013,http://instagram.com/p/d-mhdaH16w/ ,61,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:82254216,Meryl Ranzer,752,1278,18,https://si0.twimg.com/profile_images/378800000089838021/2a58e8c64f3c34fc612a963925a9ee51_normal.jpeg,en,http://www.twitter.com/merylnyc,NYC,merylnyc,6658,"Artist entrepreneur fashion designer partner in jean co. @2kGrey teacher liberal/progressive adoring wife and mom.
#womenunite #standwithtexaswomen",Quito,-18000,
tag:search.twitter.com2005:376492050491129856,3000-01-01 00:00:00,2013-09-07 23:47:54,Just some quality time with Kenneth Cole. #latergram #NBD #nyc #newyork #manhattan #style #mbfw #nyfw… http://t.co/aoem7CCLcU,0,"","","",post,id:twitter.com:187092357,"",Instagram,Point,en,-1,http://t.co/aoem7CCLcU ,"",Manhattan NY,activity,f,Twitter,latergram;NBD;nyc;newyork;manhattan;style;mbfw;nyfw…,http://instagram.com/p/d-l3gcJww-/ ,63,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:187092357,Anthony Morrison,519,590,6,https://si0.twimg.com/profile_images/378800000275515866/46b83bb4540919815e09997c690514e0_normal.jpeg,en,http://www.twitter.com/THETonyMorrison,NYC,THETonyMorrison,6625,No regrets just love! Fashion & Entertainment Photographer; Creative media junkie socialite professional Instagrammer and Hashtag Ninja.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376126857588260864,3000-01-01 00:00:00,2013-09-06 23:36:45,lizzy_brownell and I at Mercedes Benz Fashion Week today!  #fashionweek #nyfw #mbfw #mercedes #benz… http://t.co/rTE6O8xTyH,0,"","","",post,id:twitter.com:459838426,"",Instagram,"",en,-1,http://t.co/rTE6O8xTyH ,"","",activity,f,Twitter,fashionweek;nyfw;mbfw;mercedes;benz…,http://instagram.com/p/d8AWonn9LD/ ,41,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:459838426,Aaron Valentic,203,720,2,https://si0.twimg.com/profile_images/3617806505/5b1bd8c540fa4c955d2fdf4162bf2a73_normal.jpeg,en,http://www.twitter.com/aaronvalentic,Pittsburgh PA,aaronvalentic,1209,Student Sales Associate at @Nordstrom Admitted Shopaholic Gaga for Vogue Fashion Institute of Technology Class of 2017,Eastern Time (US & Canada),-18000,
tag:search.twitter.com2005:376491481735127040,3000-01-01 00:00:00,2013-09-07 23:45:38,this was monique lhuillier #nyfw #mbfw #fonyfw #ss14 http://t.co/HjGW3Qgyav,0,"","","",post,id:twitter.com:1270599878,"",Instagram,"",en,-1,http://t.co/HjGW3Qgyav ,"","",activity,f,Twitter,nyfw;mbfw;fonyfw;ss14,http://instagram.com/p/d-mQywxtsS/ ,13,"""monique lhuillier""",point,34.05223,-118.24368,,,United States,Los Angeles,California,id:twitter.com:1270599878,Ger Ger,37,323,1,https://si0.twimg.com/profile_images/378800000422102651/025b9f52c9bee161ed632b05e8017a1c_normal.jpeg,en,http://www.twitter.com/the_gerger,Los Angeles,the_gerger,24,Media Artist and Photographer,Pacific Time (US & Canada),-25200,
tag:search.twitter.com2005:376491446758817792,3000-01-01 00:00:00,2013-09-07 23:45:30,RT @FashionistaNYC: A collage of Princess looks from @M_Lhuillier - Love - #NYFW #mbfw http://t.co/im638FOdfk,1,"","","",share,id:twitter.com:257482364,"",Twitter for iPhone,"",en,-1,http://t.co/im638FOdfk ,"","",activity,f,Twitter,NYFW;mbfw,"",59,"contains:""@m_lhuillier""",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:257482364,Nico Bellay,141803,141775,509,https://si0.twimg.com/profile_images/2095429008/Screen_Shot_2012-04-01_at_6.21.56_PM_normal.png,en,http://www.twitter.com/IAMFASHlON,New York NY,IAMFASHlON,15215,"",Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376491412159594496,3000-01-01 00:00:00,2013-09-07 23:45:22,Incredible dye work! RT @MBfashionweek Dyed from light to dark @m_lhuillier #Spring2014 #MBFW http://t.co/acaFdHwTws,0,"","","",post,id:twitter.com:1216752834,"",web,"",en,-1,http://t.co/acaFdHwTws ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-l31WntFE/ ,36,"contains:""@m_lhuillier""",point,37.25022,-119.75126,,,United States,"",California,id:twitter.com:1216752834,Audrina Patridge Dly,58,109,2,https://si0.twimg.com/profile_images/3303979290/be6c431786bea815694edda2c8870c2d_normal.jpeg,en,http://www.twitter.com/AudrinaDaily,California USA,AudrinaDaily,1435,"An Audrina Patridge Fan Page. Not Audrina Patridge. Follow for your daily dose of Audrina at her best!
 Pheed = Audrina Patridge Daily",Pacific Time (US & Canada),-25200,
tag:search.twitter.com2005:376491348884733952,3000-01-01 00:00:00,2013-09-07 23:45:07,Best look hands down @m_lhuillier. #nyfw #amexfashion #mbfw http://t.co/Py12lRaeRN,0,"","","",post,id:twitter.com:14353891,"",Instagram,"",en,-1,http://t.co/Py12lRaeRN ,"","",activity,f,Twitter,nyfw;amexfashion;mbfw,http://instagram.com/p/d-mQweR5cc/ ,79,"contains:""@m_lhuillier""",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:14353891,OK! Magazine USA,176707,2815,2248,https://si0.twimg.com/profile_images/3253890644/460ac14a5b5a973a3ad06bd8f2db910e_normal.png,en,http://www.twitter.com/OKMagazine,New York City,OKMagazine,63718,#AlwaysTrending,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376126155167780864,3000-01-01 00:00:00,2013-09-06 23:33:58,RT @RealGrumpyCat: Grumpy Cat is hanging out at New York Fashion week! #NYFW #MBFW http://t.co/J6XQQUAMyH,111,"","","",share,id:twitter.com:332564232,"",Twitter for iPhone,"",en,-1,http://t.co/J6XQQUAMyH ,"","",activity,f,Twitter,NYFW;MBFW,"",40,"contains:""#mbfw"";mbfw",point,39.162,-84.45689,,,United States,Cincinnati,Ohio,id:twitter.com:332564232,rachel hartwick,434,364,0,https://si0.twimg.com/profile_images/378800000367143993/6fb0db2ab393b955228a8d6af78cc9ad_normal.jpeg,en,http://www.twitter.com/rachellcakess,cincinnati,rachellcakess,6382,I really like cats. #seniors2014,Quito,-18000,
tag:search.twitter.com2005:376491297688678400,3000-01-01 00:00:00,2013-09-07 23:44:54,RT @MBfashionweek: Cropped with maxi always a good look especially made by @m_lhuillier #Spring2014 #MBFW http://t.co/J2oUrKaIPs,6,"","","",share,id:twitter.com:47874331,"",web,"",en,-1,http://t.co/J2oUrKaIPs ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-ljTXntEY/ ,47,"contains:""@m_lhuillier""",point,43.73141,7.41903,,,Monaco,"","",id:twitter.com:47874331,P.R Price,1180,145,14,https://si0.twimg.com/profile_images/1244428887/1817227869_1a869085ff_normal.jpg,en,http://www.twitter.com/Peter_Mars,"",Peter_Mars,68869,"",Athens,10800,
tag:search.twitter.com2005:376491267187683328,3000-01-01 00:00:00,2013-09-07 23:44:47,Fashion! :D #nyfw #mbfw (with Joana at Mercedes-Benz Fashion Week Brandon Sun Show _ Hazel) [pic] — https://t.co/Ptet0zrpJn,0,"","","",post,id:twitter.com:19116972,"",Path,Point,en,-1,https://t.co/Ptet0zrpJn ,"",Manhattan NY,activity,f,Twitter,nyfw;mbfw,https://path.com/p/1XILa8 ,57,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:19116972,João Oliveira Simões,493,489,13,https://si0.twimg.com/profile_images/2814788398/586ee932c8c63da8e4373e2a3af24f41_normal.png,en,http://www.twitter.com/oliveirasimoes,NYC,oliveirasimoes,2638,Lead User Interface Designer @ Handybook. I craft pixels with love and build beautiful user interfaces for iOS Android and Windows 8. :),Lisbon,3600,
tag:search.twitter.com2005:376491083611774977,3000-01-01 00:00:00,2013-09-07 23:44:03,A collage of Princess looks from @M_Lhuillier - Love - #NYFW #mbfw http://t.co/im638FOdfk,0,"","","",post,id:twitter.com:21239274,"",Twitter for iPhone,"",en,-1,http://t.co/im638FOdfk ,"","",activity,f,Twitter,NYFW;mbfw,"",61,"contains:""@m_lhuillier""",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:21239274,FashionistaNYC,7707,2649,261,https://si0.twimg.com/profile_images/2168478117/FDG-GOLD-180-on-black_normal.png,en,http://www.twitter.com/FashionistaNYC,NYC,FashionistaNYC,15817,Fashion Editor for The Examiner News and Blogger for Fashion Development Group. Social Media Junky and Certified Shopaholic.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376491054955900928,3000-01-01 00:00:00,2013-09-07 23:43:57,"アレキサンドル・へルコビッチ/
RT @NOWFASHION: First backstage images from Alexandre Hercovitch #SS14  #NYFW #MBFW are on http://t.co/515pZFiHUb",0,"","","",post,id:twitter.com:82542412,"",ついっぷる for iPhone,"",en,-1,http://t.co/515pZFiHUb ,"","",activity,f,Twitter,SS14;NYFW;MBFW,http://nwf.sh/14BciPv ,38,"contains:""#mbfw"";mbfw",point,35.6895,139.69171,,,Japan,Tokyo,Tōkyō,id:twitter.com:82542412,GOLDFISH,322,299,16,https://si0.twimg.com/profile_images/3021674330/51b0a2f79fd13ff3d42711315906e6fa_normal.png,ja,http://www.twitter.com/goldfishshop,東京都目黒区,goldfishshop,8360,"元・代官山メイド・イン・ジャパンのセレクトショップGOLDFISHです。ファッション・ブログとぶらり代官山・執筆中。コレクションの時期はツィートが増加します。
興味：ファッション、アート、スイーツ、パン、ショッピング、小売業、マーケティング、経理・会計、コンピューター、医学の本",Tokyo,32400,
tag:search.twitter.com2005:376490999557521409,3000-01-01 00:00:00,2013-09-07 23:43:43,RT @MBfashionweek: Flowing in #Spring2014 shades of #red @m_lhuillier #MBFW http://t.co/DEhrWJQA5K,6,"","","",share,id:twitter.com:360329539,"",Twitter for Android,"",en,-1,http://t.co/DEhrWJQA5K ,"","",activity,f,Twitter,Spring2014;red;MBFW,http://instagram.com/p/d-ls2vHtEr/ ,43,"contains:""@m_lhuillier""",point,-34.61315,-58.37723,,,Argentina,Buenos Aires,Buenos Aires F.D.,id:twitter.com:360329539,Valeria Laime,450,1914,1,https://si0.twimg.com/profile_images/3617654913/03b999b4fba028d4f2273cc21b897f8e_normal.jpeg,es,http://www.twitter.com/valerialaime, Buenos Aires Argentina,valerialaime,14101,INSTAGRAM valerialaime KEEK ValeLaime TUMBLR valerialaime EMAIL valerialaime36@gmail.com  PINTEREST valerialaime SISTER AM @fLoppyUma_Laime,Buenos Aires,-10800,
tag:search.twitter.com2005:376490970289688577,3000-01-01 00:00:00,2013-09-07 23:43:36,RT @MBfashionweek: Cropped with maxi always a good look especially made by @m_lhuillier #Spring2014 #MBFW http://t.co/J2oUrKaIPs,5,"","","",share,id:twitter.com:360329539,"",Twitter for Android,"",en,-1,http://t.co/J2oUrKaIPs ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-ljTXntEY/ ,43,"contains:""@m_lhuillier""",point,-34.61315,-58.37723,,,Argentina,Buenos Aires,Buenos Aires F.D.,id:twitter.com:360329539,Valeria Laime,450,1914,1,https://si0.twimg.com/profile_images/3617654913/03b999b4fba028d4f2273cc21b897f8e_normal.jpeg,es,http://www.twitter.com/valerialaime, Buenos Aires Argentina,valerialaime,14101,INSTAGRAM valerialaime KEEK ValeLaime TUMBLR valerialaime EMAIL valerialaime36@gmail.com  PINTEREST valerialaime SISTER AM @fLoppyUma_Laime,Buenos Aires,-10800,
tag:search.twitter.com2005:376490931664347138,3000-01-01 00:00:00,2013-09-07 23:43:27,RT @MBfashionweek: Dyed from light to dark @m_lhuillier #Spring2014 #MBFW http://t.co/8zh1mPoXmc,3,"","","",share,id:twitter.com:164011212,"",web,"",en,-1,http://t.co/8zh1mPoXmc ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-l31WntFE/ ,29,"contains:""@m_lhuillier""",point,-33,-56,,,Uruguay,"","",id:twitter.com:164011212,Fashion Bad Ass,1315,1972,3,https://si0.twimg.com/profile_images/3047608625/6a5217e3473fc3971dc2b2f5af370174_normal.jpeg,en,http://www.twitter.com/LaModaNuestra,Uruguay ♥,LaModaNuestra,42489,17/Virgo/Critico/Fashion Blogger/ Editor en La Moda Nuestra/ Chanel & McQueen/ Pienso lo que digo y digo lo que pienso/ No espero tu aceptación.,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376125714766245889,3000-01-01 00:00:00,2013-09-06 23:32:13,@helmutlang #Ss2014 is amazing!! Hair by @unitehair with #paulhanlon fletcherdhair #nyfw #mbfw @… http://t.co/axeF50Z2T9,0,"","","",post,id:twitter.com:45667489,"",Instagram,Point,en,-1,http://t.co/axeF50Z2T9 ,"",Manhattan NY,activity,f,Twitter,Ss2014;paulhanlon;nyfw;mbfw,http://instagram.com/p/d7_1f2K7-2/ ,54,"contains:""#mbfw"";mbfw",point,32.71533,-117.15726,,,United States,San Diego,California,id:twitter.com:45667489,UNITE Hair Care,7115,1816,80,https://si0.twimg.com/profile_images/2904150922/d3ea3b85375d6cfd805808cd44d0e3d3_normal.jpeg,en,http://www.twitter.com/UNITEHAIR,San Diego,UNITEHAIR,2808,Coming to a red carpet near you... updating with the latest trends in hair fashion & celebrity news! Also follow: @daleunite @jaredunitehair @uniteeducation,Quito,-18000,
tag:search.twitter.com2005:376490715951677440,3000-01-01 00:00:00,2013-09-07 23:42:36,Purple lips at Prabal Gurung #ss2014 #nyfw #mbfw #fashion #beauty #nyc #runway #makeup #lips… http://t.co/GdKfNN1K4K,0,"","","",post,id:twitter.com:1140460686,"",Instagram,"",en,-1,http://t.co/GdKfNN1K4K ,"","",activity,f,Twitter,ss2014;nyfw;mbfw;fashion;beauty;nyc;runway;makeup;lips…,http://instagram.com/p/d-l2sAMJJx/ ,25,"contains:""#mbfw"";mbfw",point,42.27756,-83.74088,,,United States,Ann Arbor,Michigan,id:twitter.com:1140460686,EXPOSURE,34,109,1,https://si0.twimg.com/profile_images/378800000231576337/53c294f185161de8945d79085756f4c1_normal.jpeg,en,http://www.twitter.com/Exposure_Event,ANN ARBOR,Exposure_Event,96,FASHION RUNWAY & SHOWCASE EVENTS,Eastern Time (US & Canada),-14400,
tag:search.twitter.com2005:376490701972062208,3000-01-01 00:00:00,2013-09-07 23:42:32,RT @MBfashionweek: Dyed from light to dark @m_lhuillier #Spring2014 #MBFW http://t.co/8zh1mPoXmc,1,"","","",share,id:twitter.com:158184205,"",Echofon,"",en,-1,http://t.co/8zh1mPoXmc ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-l31WntFE/ ,44,"contains:""@m_lhuillier""",point,25.77427,-80.19366,,,United States,Miami,Florida,id:twitter.com:158184205,A,511,326,4,https://si0.twimg.com/profile_images/378800000061353545/bb554b3df51eb198eef62bbeb1f257e5_normal.jpeg,en,http://www.twitter.com/KardASH__,Miami,KardASH__,11857,"",Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376490682195914752,3000-01-01 00:00:00,2013-09-07 23:42:28,Got goosebumps @m_lhuillier #ss14 show. Mesmerizing gowns &amp; goddess trains. Plz http://t.co/0mNacE25dL the pics! #stunning #beautiful #mbfw,0,"","","",post,id:twitter.com:159564964,"",Twitter for Android,"",en,-1,http://t.co/0mNacE25dL ,"","",activity,f,Twitter,ss14;stunning;beautiful;mbfw,http://style.com ,62,"contains:""@m_lhuillier""",point,34.05223,-118.24368,,,United States,Los Angeles,California,id:twitter.com:159564964,GoodBadandFAB,2831,381,96,https://si0.twimg.com/profile_images/344513261576641092/42d3197baea6bb4fc55f99a5fb0519ab_normal.jpeg,en,http://www.twitter.com/goodbadandfab,Los Angeles,goodbadandfab,4359,"LA fashion lawyer turned fashion blogger living life in the fab lane. Im a 626 SGV girl double Trojan and a lover of red bean desserts!
http://t.co/rNX088Tm",Pacific Time (US & Canada),-28800,
tag:search.twitter.com2005:376490550767398912,3000-01-01 00:00:00,2013-09-07 23:41:56,Finale for Monique Lhuillier. #nyfw #fonyfw #fashion #mbfw @ The Theatre At MBFW http://t.co/oTMDe9FmEp,0,"","","",post,id:twitter.com:141238325,"",Instagram,Point,en,-1,http://t.co/oTMDe9FmEp ,"",Manhattan NY,activity,f,Twitter,nyfw;fonyfw;fashion;mbfw,http://instagram.com/p/d-l41qF5hy/ ,42,"""monique lhuillier""",point,19,-70.66667,,,Dominican Republic,"","",id:twitter.com:141238325,Dilia Oviedo,391,830,14,https://si0.twimg.com/profile_images/3677939945/f2d7b9ca54f7f35a336a7c6a4591106b_normal.jpeg,en,http://www.twitter.com/DiOvPhotography,Dominican Republic,DiOvPhotography,4872,"27 years.
Dominican.
Photographer.",Greenland,-7200,
tag:search.twitter.com2005:376490490688176128,3000-01-01 00:00:00,2013-09-07 23:41:42,RT @MBfashionweek: Cropped with maxi always a good look especially made by @m_lhuillier #Spring2014 #MBFW http://t.co/J2oUrKaIPs,1,"","","",share,id:twitter.com:80477228,"",Twitter for iPhone,"",en,-1,http://t.co/J2oUrKaIPs ,"","",activity,f,Twitter,Spring2014;MBFW,http://instagram.com/p/d-ljTXntEY/ ,28,"contains:""@m_lhuillier""",point,33.20984,-87.56917,,,United States,Tuscaloosa,Alabama,id:twitter.com:80477228,Fashion Inc. ,132,55,2,https://si0.twimg.com/profile_images/378800000352612791/e2ecf8871f5ac24d259c5453789c7b73_normal.jpeg,en,http://www.twitter.com/UAFashionInc,Tuscaloosa AL,UAFashionInc,69,Fashion Inc. is a student organization at the University of Alabama dedicated to exposing its members to all aspects of the fashion industry.,Central Time (US & Canada),-18000,
tag:search.twitter.com2005:376125144663851008,3000-01-01 00:00:00,2013-09-06 23:29:57,End of Day 2. Obsessed with this weather. #NYFW #MBFW #streetstyle #leather #croptop http://t.co/3yKyiscVgS,0,"","","",post,id:twitter.com:96870352,"",Instagram,"",en,-1,http://t.co/3yKyiscVgS ,"","",activity,f,Twitter,NYFW;MBFW;streetstyle;leather;croptop,http://instagram.com/p/d71owquKb7/ ,30,"contains:""#mbfw"";mbfw",point,43.00035,-75.4999,,,United States,"",New York,id:twitter.com:96870352,Laura Perkins,172,202,3,https://si0.twimg.com/profile_images/2624578310/o3oyb8m9dzpi1q6881dz_normal.png,en,http://www.twitter.com/LauraKPerkins,New York NY,LauraKPerkins,428,"",Quito,-18000,
tag:search.twitter.com2005:376490300921094145,3000-01-01 00:00:00,2013-09-07 23:40:57,#Moniquelhuillier #mbfw http://t.co/eXNsObPB7E,0,"","","",post,id:twitter.com:49846734,"",Instagram,"","",-1,http://t.co/eXNsObPB7E ,"","",activity,f,Twitter,Moniquelhuillier;mbfw,http://instagram.com/p/d-lzehvvam/ ,24,"contains:""#mbfw"";mbfw",point,40.71427,-74.00597,,,United States,New York City,New York,id:twitter.com:49846734,Marco,149,155,1,https://si0.twimg.com/profile_images/1131198248/noi.se_web5_normal.jpg,en,http://www.twitter.com/Marco_NYC,nyc,Marco_NYC,333,"",Quito,-18000,
tag:search.twitter.com2005:376490118455885824,3000-01-01 00:00:00,2013-09-07 23:40:13,#NYFW Every lady should have @katespadeny Spring14 clutch bag in their wardrobe! http://t.co/nV0kdkqqia  #MBFW #HotBagAlert,0,"","","",post,id:twitter.com:418908438,"",web,"",en,-1,http://t.co/nV0kdkqqia ,"","",activity,f,Twitter,NYFW;MBFW;HotBagAlert,http://goo.gl/FesS2V ,45,"contains:""@katespade"";contains:""@katespadeny""",point,51.50853,-0.12574,,,United Kingdom,London,England,id:twitter.com:418908438,urban beauty said,492,1018,3,https://si0.twimg.com/profile_images/3718733837/ce3050de3e70f2d64260452363c00de8_normal.png,en,http://www.twitter.com/urbanbeautysaid,london,urbanbeautysaid,2566,You`ll find all the latest trends beauty products celeb styles tried and tested products and a bit of celeb gossip thrown in for fun!,Casablanca,3600,
tag:search.twitter.com2005:376490105676267520,3000-01-01 00:00:00,2013-09-07 23:40:10,@sincerelyjules day three #MBFW #MBFashionWeek #nyc #newyork #NYFW #NYFW2013 #streetstyle #blogger… http://t.co/89yGJXNLOF,0,"","","",post,id:twitter.com:69030611,"",Instagram,Point,en,-1,http://t.co/89yGJXNLOF ,"",Manhattan NY,activity,f,Twitter,MBFW;MBFashionWeek;nyc;newyork;NYFW;NYFW2013;streetstyle;blogger…,http://instagram.com/p/d-lvP3BfGh/ ,65,"contains:""#mbfw"";mbfw",point,37.77493,-122.41942,,,United States,San Francisco,California,id:twitter.com:69030611,Ryan Chua,864,801,31,https://si0.twimg.com/profile_images/2830248785/907a8d54ee26882b36c678eacd390f21_normal.png,en,http://www.twitter.com/ryanbyryanchua,San Francisco,ryanbyryanchua,7335,"Photographer: http://www.ryanbyryanchua.com. 
Marketing: http://www.charlotterusse.com. 
Founder: http://www.astonishworld.com.",Pacific Time (US & Canada),-28800,
